"Year","Domain","Measure","FIPS","County","State","Value"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48077","Clay","TX","40.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48079","Cochran","TX","29.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48081","Coke","TX","38.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48083","Coleman","TX","37.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48085","Collin","TX","41.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48087","Collingsworth","TX","35.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48089","Colorado","TX","36.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48091","Comal","TX","42.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48093","Comanche","TX","38.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48095","Concho","TX","35.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48097","Cooke","TX","39.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48099","Coryell","TX","38.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48101","Cottle","TX","34.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48103","Crane","TX","36.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48105","Crockett","TX","33.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48107","Crosby","TX","33.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48109","Culberson","TX","29"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48111","Dallam","TX","33.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48113","Dallas","TX","37.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48115","Dawson","TX","31.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48117","Deaf Smith","TX","33.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48119","Delta","TX","38.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48121","Denton","TX","47.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48123","Dewitt","TX","35.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48125","Dickens","TX","36.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48127","Dimmit","TX","26.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48129","Donley","TX","40"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48131","Duval","TX","31"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48133","Eastland","TX","38.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48135","Ector","TX","35.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48137","Edwards","TX","32.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48139","Ellis","TX","43.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48141","El Paso","TX","28.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48143","Erath","TX","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48145","Falls","TX","35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48147","Fannin","TX","38.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48149","Fayette","TX","40.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48151","Fisher","TX","38"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48153","Floyd","TX","35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48155","Foard","TX","36.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48157","Fort Bend","TX","40.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48159","Franklin","TX","42.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48161","Freestone","TX","36.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48163","Frio","TX","31.400000000000002"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48165","Gaines","TX","33.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48167","Galveston","TX","39.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48169","Garza","TX","34.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48171","Gillespie","TX","42.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48173","Glasscock","TX","35.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48175","Goliad","TX","37.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48177","Gonzales","TX","34.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48179","Gray","TX","36.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48181","Grayson","TX","40.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48183","Gregg","TX","38.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48185","Grimes","TX","38"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48187","Guadalupe","TX","38.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48189","Hale","TX","34.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48191","Hall","TX","34.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48193","Hamilton","TX","39.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48195","Hansford","TX","35.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48197","Hardeman","TX","37.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48199","Hardin","TX","41.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48201","Harris","TX","37.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48203","Harrison","TX","38.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48205","Hartley","TX","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48207","Haskell","TX","35.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48209","Hays","TX","40.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48211","Hemphill","TX","40.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48213","Henderson","TX","37.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48215","Hidalgo","TX","29"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48217","Hill","TX","39.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48219","Hockley","TX","35.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48221","Hood","TX","43.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48223","Hopkins","TX","39.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48225","Houston","TX","35.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48227","Howard","TX","35.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48229","Hudspeth","TX","27.950000000000003"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48231","Hunt","TX","39.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48233","Hutchinson","TX","38.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48235","Irion","TX","40.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48237","Jack","TX","36.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48239","Jackson","TX","37.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48241","Jasper","TX","34.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48243","Jeff Davis","TX","35.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48245","Jefferson","TX","35.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48247","Jim Hogg","TX","27.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48249","Jim Wells","TX","34.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48251","Johnson","TX","38.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48253","Jones","TX","35.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48255","Karnes","TX","34.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48257","Kaufman","TX","40"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48259","Kendall","TX","44.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48261","Kenedy","TX","39.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48263","Kent","TX","42.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48265","Kerr","TX","38.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48267","Kimble","TX","36.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48269","King","TX","32.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48271","Kinney","TX","34.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48273","Kleberg","TX","33.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48275","Knox","TX","36.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48277","Lamar","TX","36.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48279","Lamb","TX","33.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48281","Lampasas","TX","40.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48283","La Salle","TX","31"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48285","Lavaca","TX","38.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48287","Lee","TX","37.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48289","Leon","TX","36.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48291","Liberty","TX","34.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48293","Limestone","TX","35.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48295","Lipscomb","TX","40.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48297","Live Oak","TX","32.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48299","Llano","TX","38.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48301","Loving","TX","34.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48303","Lubbock","TX","40.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48305","Lynn","TX","34.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48307","Mcculloch","TX","37.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48309","Mclennan","TX","41.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48311","Mcmullen","TX","36"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48313","Madison","TX","37.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48315","Marion","TX","37.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48317","Martin","TX","37.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48319","Mason","TX","41.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48321","Matagorda","TX","36.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48323","Maverick","TX","23.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48325","Medina","TX","36.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48327","Menard","TX","38.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48329","Midland","TX","40.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48331","Milam","TX","37.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48333","Mills","TX","37.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48335","Mitchell","TX","36.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48337","Montague","TX","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48339","Montgomery","TX","39.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48341","Moore","TX","35.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48343","Morris","TX","36.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48345","Motley","TX","40.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48347","Nacogdoches","TX","35.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48349","Navarro","TX","36.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48351","Newton","TX","34.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48353","Nolan","TX","35.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48355","Nueces","TX","35.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48357","Ochiltree","TX","34.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48359","Oldham","TX","40.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48361","Orange","TX","40.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48363","Palo Pinto","TX","38.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48365","Panola","TX","38.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48367","Parker","TX","40.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48369","Parmer","TX","34.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48371","Pecos","TX","31.950000000000003"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48373","Polk","TX","36.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48375","Potter","TX","34.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48377","Presidio","TX","24.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48379","Rains","TX","37.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48381","Randall","TX","42.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48383","Reagan","TX","35.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48385","Real","TX","35.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48387","Red River","TX","36.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48389","Reeves","TX","30.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48391","Refugio","TX","35.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48393","Roberts","TX","41.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48395","Robertson","TX","36.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48397","Rockwall","TX","44.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48399","Runnels","TX","37.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48401","Rusk","TX","36.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48403","Sabine","TX","36.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48405","San Augustine","TX","34.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48407","San Jacinto","TX","35.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48409","San Patricio","TX","32.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48411","San Saba","TX","36.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48413","Schleicher","TX","35.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48415","Scurry","TX","36.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48417","Shackelford","TX","41.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48419","Shelby","TX","36.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48421","Sherman","TX","38.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48423","Smith","TX","43.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48425","Somervell","TX","40.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48427","Starr","TX","24.549999999999997"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48429","Stephens","TX","35.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48431","Sterling","TX","37.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48433","Stonewall","TX","36.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48435","Sutton","TX","34.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48437","Swisher","TX","32.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48439","Tarrant","TX","43.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48441","Taylor","TX","41.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48443","Terrell","TX","36.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48445","Terry","TX","31.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48447","Throckmorton","TX","38.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48449","Titus","TX","35.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48451","Tom Green","TX","39.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48453","Travis","TX","46.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48455","Trinity","TX","35.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48457","Tyler","TX","37.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48459","Upshur","TX","38.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48461","Upton","TX","35.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48463","Uvalde","TX","32.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48465","Val Verde","TX","30.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48467","Van Zandt","TX","37.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48469","Victoria","TX","36.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48471","Walker","TX","36.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48473","Waller","TX","38.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48475","Ward","TX","33.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48477","Washington","TX","40.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48479","Webb","TX","29.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48481","Wharton","TX","36.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48483","Wheeler","TX","36.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48485","Wichita","TX","38.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48487","Wilbarger","TX","32.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48489","Willacy","TX","27.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48491","Williamson","TX","49.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48493","Wilson","TX","37.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48495","Winkler","TX","35.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48497","Wise","TX","39.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48499","Wood","TX","40.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48501","Yoakum","TX","34.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48503","Young","TX","38.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48505","Zapata","TX","27.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","48507","Zavala","TX","24"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49001","Beaver","UT","39"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49003","Box Elder","UT","40.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49005","Cache","UT","43.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49007","Carbon","UT","37.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49009","Daggett","UT","39.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49011","Davis","UT","43.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49013","Duchesne","UT","33.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49015","Emery","UT","42.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49017","Garfield","UT","36.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49019","Grand","UT","37.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49021","Iron","UT","33.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49023","Juab","UT","39.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49025","Kane","UT","37.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49027","Millard","UT","35.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49029","Morgan","UT","42"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49031","Piute","UT","33.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49033","Rich","UT","38.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49035","Salt Lake","UT","43.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49037","San Juan","UT","28.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49039","Sanpete","UT","32.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49041","Sevier","UT","38.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49043","Summit","UT","46.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49045","Tooele","UT","37.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49047","Uintah","UT","31.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49049","Utah","UT","40.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49051","Wasatch","UT","41.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49053","Washington","UT","41"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49055","Wayne","UT","37.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","49057","Weber","UT","39.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50001","Addison","VT","41.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50003","Bennington","VT","41.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50005","Caledonia","VT","40.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50007","Chittenden","VT","48.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50009","Essex","VT","38.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50011","Franklin","VT","45.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50013","Grand Isle","VT","45.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50015","Lamoille","VT","41.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50017","Orange","VT","40.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50019","Orleans","VT","37.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50021","Rutland","VT","41.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50023","Washington","VT","39.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50025","Windham","VT","36.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","50027","Windsor","VT","44.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51001","Accomack","VA","45.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51003","Albemarle","VA","49.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51005","Alleghany","VA","40.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51007","Amelia","VA","44.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51009","Amherst","VA","40.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51011","Appomattox","VA","43.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51013","Arlington","VA","47.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51015","Augusta","VA","47.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51017","Bath","VA","43.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51019","Bedford","VA","42.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51021","Bland","VA","44.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51023","Botetourt","VA","46.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51025","Brunswick","VA","36.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51027","Buchanan","VA","39.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51029","Buckingham","VA","38.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51031","Campbell","VA","42.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51033","Caroline","VA","44.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51035","Carroll","VA","42.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51036","Charles City","VA","39.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51037","Charlotte","VA","38.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51041","Chesterfield","VA","45.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51043","Clarke","VA","47.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51045","Craig","VA","44.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51047","Culpeper","VA","46.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51049","Cumberland","VA","42.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51051","Dickenson","VA","39.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51053","Dinwiddie","VA","44.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51057","Essex","VA","40.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51059","Fairfax","VA","45.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51061","Fauquier","VA","45.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51063","Floyd","VA","43.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51065","Fluvanna","VA","47.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51067","Franklin","VA","41.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51069","Frederick","VA","44.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51071","Giles","VA","45.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51073","Gloucester","VA","49.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51075","Goochland","VA","49.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51077","Grayson","VA","41.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51079","Greene","VA","43.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51081","Greensville","VA","38.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51083","Halifax","VA","39.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51085","Hanover","VA","51.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51087","Henrico","VA","47.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51089","Henry","VA","44.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51091","Highland","VA","44.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51093","Isle Of Wight","VA","41.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51095","James City","VA","53.5"
